Origin,Orig Long,Orig Lat,Dest Long,Dest Lat,Times
Manhattan,-73.998146,40.763264,-73.983383,40.764603,0
Manhattan,-73.977501,40.749363,-73.982445,40.742569,0
Queens,-73.917145,40.758125,-73.993355,40.712276,0
Manhattan,-73.989067,40.722961,-73.9617,40.765106,0
Manhattan,-73.994354,40.766052,-74.008537,40.733692,0
Manhattan,-73.949745,40.780563,-73.944504,40.814091,0
Manhattan,-73.983818,40.764481,-73.917297,40.695969,0
Manhattan,-74.00338,40.722874,-73.8368,40.736004,0
Manhattan,-73.99984,40.714653,-74.000282,40.747742,0
Manhattan,-74.004257,40.742428,-73.987701,40.732712,0
Bronx,-73.918144,40.839764,-73.92218,40.830479,0
Manhattan,-73.976974,40.787731,-73.805092,40.661449,0
Manhattan,-73.962997,40.769115,-73.977699,40.757893,0
Brooklyn,-73.982124,40.691502,-73.976509,40.695889,0
Manhattan,-73.983742,40.761997,-73.96196,40.709888,0
Manhattan,-74.005959,40.736153,-73.943634,40.709961,0
Manhattan,-73.980713,40.74213,-73.973488,40.755417,0
Manhattan,-73.987953,40.764786,-73.958359,40.778961,0
Manhattan,-74.009109,40.713284,-73.966164,40.689705,0
Manhattan,-73.9972,40.737549,-73.927696,40.691158,0
Manhattan,-73.988159,40.739304,-73.988686,40.759636,0
Manhattan,-73.997139,40.720638,-73.997902,40.743423,0
Manhattan,-73.976166,40.744583,-73.9823,40.725571,0
Manhattan,-73.9814,40.753433,-73.984154,40.695103,0
Manhattan,-74.005173,40.71851,-73.952278,40.823765,0
Manhattan,-73.993195,40.762691,-73.987099,40.733475,0
Manhattan,-74.003967,40.742977,-73.990532,40.718906,0
Manhattan,-73.98867,40.745693,-74.001595,40.756603,0
Manhattan,-73.978165,40.748253,-73.94352,40.791061,0
Manhattan,-74.004356,40.740616,-73.993912,40.732944,0
Manhattan,-74.007385,40.743488,-73.980659,40.778221,0
Manhattan,-73.971954,40.750141,-73.949219,40.779854,0
Manhattan,-74.00161,40.730671,-73.876633,40.821869,0
Manhattan,-73.998283,40.723549,-74.002815,40.718246,0
Manhattan,-73.956268,40.778332,-73.98172,40.773102,0
Brooklyn,-73.958557,40.713047,-73.974823,40.687218,0
Manhattan,-74.005852,40.725517,-73.986198,40.732903,0
Manhattan,-74.002457,40.750137,-73.992096,40.755695,0
Brooklyn,-73.970306,40.689545,-73.988281,40.723579,0
Manhattan,-73.994347,40.728531,-73.974388,40.751122,0
Manhattan,-73.984093,40.737335,-73.983719,40.749001,0
Manhattan,-73.986038,40.738293,-74.000969,40.736271,0
Manhattan,-73.961479,40.771542,-73.916855,40.773273,0
Manhattan,-74.007027,40.729652,-73.986588,40.722256,0
Manhattan,-73.978638,40.745403,-73.952255,40.803154,0
Brooklyn,-73.942459,40.724346,-73.93856,40.714626,0
Manhattan,-74.01635,40.709961,-73.98085,40.725563,0
Manhattan,-73.983154,40.726589,-73.968185,40.759472,0
Manhattan,-73.995865,40.725025,-73.982712,40.756474,0
Manhattan,-73.98877,40.737061,-73.985092,40.721008,0
Manhattan,-74.003654,40.751598,-74.00132,40.746635,0
Manhattan,-74.002747,40.733784,-74.003654,40.740307,0
Manhattan,-73.988403,40.737064,-73.99337,40.727985,0
Brooklyn,-73.954338,40.706985,-73.931892,40.703457,0
Manhattan,-73.994736,40.725819,-73.974747,40.735512,0
Manhattan,-73.984337,40.752537,-73.990517,40.761692,0
Manhattan,-74.003036,40.751053,-73.943489,40.792973,0
Manhattan,-73.987312,40.722416,-73.984238,40.748566,0
Manhattan,-74.007545,40.725952,-73.978821,40.785313,0
Manhattan,-74.004044,40.742844,-73.990685,40.750477,0
Manhattan,-73.988602,40.763931,-73.94989,40.827091,0
Manhattan,-73.971565,40.762646,-73.980713,40.779781,0
Manhattan,-73.978424,40.745224,-73.950676,40.783188,0
Manhattan,-73.973015,40.743523,-73.974236,40.748363,0
Brooklyn,-73.955009,40.688904,-73.993248,40.742302,0
Manhattan,-74.008263,40.737041,-74.002403,40.728111,0
Manhattan,-73.991371,40.726986,-73.930061,40.767086,0
Manhattan,-73.987679,40.756733,-74.002541,40.730469,0
Manhattan,-73.975433,40.745747,-73.96727,40.798306,0
Manhattan,-73.977371,40.749474,-74.000648,40.722206,0
Manhattan,-73.984528,40.759701,-73.995865,40.748959,0
Manhattan,-73.983963,40.749493,-73.988853,40.744766,0
Manhattan,-74.003937,40.707603,-73.985474,40.733479,0
Manhattan,-73.970039,40.752861,-74.007072,40.732998,0
Manhattan,-73.975189,40.757458,-73.990211,40.751858,0
Manhattan,-73.98246,40.777271,-73.963348,40.766033,0
Manhattan,-74.004761,40.751816,-73.987114,40.714458,0
Manhattan,-73.9907,40.737259,-74.027687,40.624107,0
Manhattan,-73.989395,40.718777,-73.960495,40.719566,0
Manhattan,-73.989487,40.723122,-73.977379,40.686882,0
Manhattan,-73.966316,40.773205,-73.955971,40.781883,0
Queens,-73.937523,40.758148,-73.937523,40.758148,0
Manhattan,-73.968445,40.766617,-74.009331,40.720253,0
Manhattan,-73.982582,40.751396,-73.990936,40.739868,0
Brooklyn,-73.994431,40.694794,-73.970116,40.756832,0
Manhattan,-73.981468,40.781113,-73.971779,40.79747,0
Manhattan,-73.974388,40.736725,-73.992371,40.734726,0
Manhattan,-73.989189,40.718956,-73.975861,40.740574,0
Manhattan,-73.977707,40.725761,-73.989243,40.718979,0
Manhattan,-74.004532,40.752529,-73.966705,40.753128,0
Manhattan,-73.991425,40.739239,-73.949783,40.776161,0
Manhattan,-73.985817,40.731071,-73.990417,40.742596,0
Manhattan,-73.991447,40.750511,-74.014488,40.711025,0
Manhattan,-73.989967,40.735447,-73.984993,40.727482,0
Manhattan,-73.98452,40.737022,-73.989113,40.723068,0
Brooklyn,-73.947792,40.711323,-73.963219,40.711864,0
Manhattan,-73.952881,40.772034,-73.987572,40.76545,0
Manhattan,-73.982742,40.731457,-73.99115,40.748226,0
Manhattan,-73.983612,40.721771,-73.9571,40.710243,0
Manhattan,-73.981865,40.764091,-74.007668,40.740753,0
Manhattan,-74.000198,40.762253,-73.973564,40.784595,0
Manhattan,-73.979362,40.754665,-73.961517,40.771343,0
Manhattan,-73.988029,40.761349,-73.971336,40.754456,0
Manhattan,-73.988007,40.749191,-73.992241,40.750153,0
Manhattan,-73.951195,40.782524,-73.776421,40.645115,0
Manhattan,-73.97036,40.796688,-73.976372,40.788315,0
Manhattan,-73.965782,40.758461,-73.973099,40.751072,0
Manhattan,-73.954033,40.770447,-73.952621,40.808086,0
Manhattan,-73.98967,40.725746,-73.908905,40.694565,0
Manhattan,-74.010277,40.718773,-73.999451,40.718658,0
Manhattan,-73.976234,40.764908,-73.976234,40.764908,0
Manhattan,-73.9813,40.73093,-73.980309,40.734566,0
Manhattan,-73.972603,40.785843,-73.941574,40.833458,0
Manhattan,-73.983635,40.726097,-74.00071,40.729698,0
Manhattan,-73.9814,40.778469,-73.978867,40.741184,0
Manhattan,-73.947105,40.772621,-73.94664,40.78046,0
Brooklyn,-73.964241,40.713123,-73.958946,40.722885,0
Manhattan,-73.973961,40.783985,-73.980408,40.765995,0
Manhattan,-73.988777,40.748611,-73.972801,40.78046,0
Manhattan,-73.967804,40.762852,-73.970367,40.760128,0
Manhattan,-73.977707,40.788998,-73.981476,40.780369,0
Manhattan,-73.9496,40.796421,-73.956955,40.780434,0
Manhattan,-73.979515,40.727558,-73.987282,40.732487,0
Manhattan,-73.96582,40.774426,-73.972893,40.764992,0
Manhattan,-73.956268,40.771591,-73.975723,40.744705,0
Manhattan,-73.953766,40.808857,-73.950806,40.811298,0
Manhattan,-73.980865,40.769699,-74.010658,40.722836,0
Manhattan,-73.954933,40.788563,-73.9618,40.810425,0
Manhattan,-73.977882,40.752201,-73.982361,40.770424,0
Manhattan,-73.977936,40.748943,-73.983032,40.741871,0
Manhattan,-73.981964,40.783485,-73.984871,40.779678,0
Manhattan,-73.968285,40.799858,-73.955368,40.772972,0
Manhattan,-73.951904,40.781696,-73.93631,40.803139,0
Manhattan,-74.001534,40.746536,-73.981049,40.737984,0
Manhattan,-73.973465,40.762722,-73.974457,40.753551,0
Manhattan,-73.992401,40.758831,-73.866455,40.899796,0
Manhattan,-73.98909,40.726768,-74.012611,40.646591,0
Manhattan,-73.992424,40.748577,-74.00116,40.755413,0
Manhattan,-73.9907,40.756767,-73.9907,40.756767,0
Manhattan,-73.990929,40.729214,-73.976601,40.790653,0
Manhattan,-73.975845,40.760513,-73.979706,40.755798,0
Brooklyn,-73.977379,40.631966,-73.977379,40.631966,0
Queens,-73.917908,40.743328,-73.971199,40.764477,0
Queens,-73.787018,40.644341,-73.91951,40.732418,0
Manhattan,-73.988205,40.761375,-73.872086,40.771473,0
Queens,-73.899925,40.746014,-73.975945,40.758659,0
Queens,-73.776794,40.645435,-73.996094,40.758373,0
Manhattan,-73.988365,40.768978,-73.947342,40.74831,0
Manhattan,-73.964905,40.759933,-73.972977,40.747166,0
Manhattan,-73.987007,40.76115,-73.990662,40.751122,0
Manhattan,-73.979691,40.764172,-74.007858,40.740501,0
Manhattan,-73.999054,40.738358,-73.978149,40.760689,0
Manhattan,-73.985565,40.734913,-73.95459,40.766041,0
Manhattan,-73.999413,40.738922,-73.960472,40.659794,0
Manhattan,-74.007896,40.723518,-73.994843,40.750557,0
Manhattan,-73.968506,40.755573,-74.1828,40.687912,0
Manhattan,-73.982674,40.763622,-73.997833,40.761433,0
Manhattan,-73.952866,40.772598,-73.870308,40.773285,0
Manhattan,-73.995857,40.738773,-73.994469,40.741936,0
Manhattan,-73.966454,40.766815,-73.979439,40.777603,0
Manhattan,-73.99366,40.756565,-73.995598,40.754173,0
Manhattan,-73.954826,40.768848,-73.870949,40.774078,0
Manhattan,-73.960747,40.772362,-73.95739,40.766823,0
Queens,-73.781799,40.644669,-73.852112,40.751568,0
Manhattan,-73.986679,40.747696,-73.960014,40.762814,0
Manhattan,-73.986191,40.747189,-73.977837,40.773525,0
Manhattan,-73.988579,40.722679,-73.917404,40.773716,0
Manhattan,-73.981987,40.776951,-73.97982,40.766075,0
Manhattan,-73.988594,40.748806,-73.952812,40.823021,0
Queens,-73.782188,40.644806,-73.847359,40.709843,0
Manhattan,-73.999771,40.719448,-74.030334,40.768398,0
Manhattan,-74.002357,40.739876,-73.989143,40.773052,0
Manhattan,-73.990913,40.718491,-73.980515,40.747902,0
Manhattan,-73.990257,40.733528,-73.999016,40.744877,0
Manhattan,-73.991776,40.735313,-74.004463,40.733391,0
Manhattan,-73.985489,40.738506,-73.986977,40.738789,0
Queens,-73.919159,40.765846,-73.961327,40.77449,0
Manhattan,-73.988251,40.743454,-73.985718,40.747791,0
Manhattan,-74.007729,40.74073,-73.972527,40.753296,0
Manhattan,-73.990181,40.759037,-73.927307,40.759678,0
Manhattan,-73.950439,40.826633,-73.903374,40.765381,0
Manhattan,-73.98806,40.728249,-73.954758,40.77158,0
Manhattan,-73.97924,40.762081,-73.987869,40.755806,0
Manhattan,-73.985489,40.72768,-74.006035,40.733154,0
Manhattan,-73.972443,40.749702,-74.010437,40.719624,0
Manhattan,-74.004395,40.742386,-73.986588,40.726448,0
Manhattan,-74.014549,40.718082,-73.979973,40.726734,0
Manhattan,-73.950142,40.780029,-73.86142,40.767578,0
Manhattan,-73.991684,40.726582,-74.0084,40.743137,0
Manhattan,-73.981445,40.773712,-73.996025,40.762375,0
Manhattan,-73.989082,40.734097,-73.863152,40.876328,0
Queens,-73.790649,40.645267,-74.005035,40.731876,0
Manhattan,-73.983521,40.750107,-73.981628,40.743958,0
Manhattan,-73.991234,40.732552,-73.970863,40.787617,0
Manhattan,-73.953865,40.781727,-74.015373,40.709816,0
Manhattan,-73.994858,40.727394,-73.986298,40.730511,0
Manhattan,-73.985939,40.744236,-74.005455,40.738586,0
Manhattan,-73.985855,40.753063,-73.977425,40.749794,0
Queens,-73.782066,40.644661,-74.133934,40.597538,0
Manhattan,-74.003769,40.753471,-73.998421,40.740292,0
Manhattan,-73.995186,40.727627,-73.958359,40.710217,0
Manhattan,-73.985741,40.762878,-73.999359,40.759148,0
Manhattan,-73.955994,40.771923,-73.950371,40.797379,0
Manhattan,-74.00132,40.731133,-73.944489,40.829498,0
Manhattan,-73.954483,40.789703,-73.958946,40.774223,0
Manhattan,-73.990356,40.757633,-73.993675,40.762112,0
Manhattan,-73.958939,40.774742,-73.964241,40.768444,0
Manhattan,-73.991982,40.764351,-73.955116,40.768124,0
Manhattan,-74.002708,40.739834,-73.947884,40.787083,0
Queens,-73.78212,40.644608,-73.861298,40.767666,0
Queens,-73.782333,40.646843,-73.978584,40.772385,0
Manhattan,-73.996155,40.73822,-73.993813,40.746494,0
Manhattan,-73.932121,40.857803,-73.940109,40.815514,0
Manhattan,-73.997803,40.729397,-73.979027,40.723846,0
Manhattan,-73.943085,40.836681,-73.939049,40.826504,0
Manhattan,-73.987526,40.755707,-73.980644,40.751671,0
Manhattan,-73.997803,40.763939,-73.987282,40.752789,0
Manhattan,-74.003571,40.725338,-73.994759,40.755299,0
Manhattan,-73.97924,40.74044,-73.987297,40.749508,0
Manhattan,-73.980995,40.744461,-73.977379,40.755459,0
Manhattan,-73.975754,40.752151,-74.00322,40.735283,0
Manhattan,-73.997787,40.751434,-74.00219,40.7453,0
Manhattan,-73.962875,40.779461,-73.965828,40.790146,0
Manhattan,-73.983643,40.731773,-73.951546,40.774021,0
Manhattan,-73.972618,40.756824,-73.974709,40.742073,0
Manhattan,-73.937721,40.797081,-73.994492,40.76181,0
Manhattan,-73.980072,40.746449,-73.979752,40.746578,0
Manhattan,-74.006561,40.744068,-73.991028,40.744709,0
Manhattan,-73.990662,40.750824,-73.996536,40.759975,0
Manhattan,-73.967331,40.793915,-73.980446,40.783943,0
Brooklyn,-73.95697,40.707947,-73.985672,40.71777,0
Manhattan,-73.987267,40.722462,-73.956375,40.763065,0
Manhattan,-73.990051,40.756664,-73.971657,40.768627,0
Manhattan,-73.957039,40.780758,-73.949554,40.797131,0
Queens,-73.776711,40.645336,-73.965576,40.611446,0
Brooklyn,-73.992722,40.683361,-73.988266,40.748985,0
Manhattan,-73.978928,40.772152,-73.967758,40.762035,0
Manhattan,-73.993721,40.751972,-73.990074,40.756458,0
Brooklyn,-73.958794,40.710495,-73.997055,40.744099,0
Queens,-73.938911,40.752384,-73.923492,40.753521,0
Manhattan,-73.979614,40.732811,-74.001122,40.746422,0
Queens,-73.948273,40.741341,-73.870422,40.77346,0
Manhattan,-73.987083,40.719765,-73.979599,40.74966,0
Manhattan,-73.976143,40.765743,-73.862701,40.767216,0
Manhattan,-74.003975,40.742844,-73.972092,40.763618,0
Manhattan,-73.991707,40.735172,-73.95845,40.764439,0
Manhattan,-73.994904,40.725025,-74.001556,40.733791,0
Manhattan,-73.948448,40.778214,-73.975998,40.744694,0
Manhattan,-74.006004,40.735657,-73.966133,40.761906,0
Manhattan,-73.989334,40.729275,-73.889755,40.746536,0
Manhattan,-73.967186,40.756855,-73.961151,40.764153,0
Manhattan,-73.9683,40.755165,-73.985916,40.734951,0
Manhattan,-73.993614,40.727413,-73.966606,40.753304,0
Manhattan,-73.991692,40.726608,-73.962341,40.709545,0
Manhattan,-73.948334,40.774166,-73.978386,40.653706,0
Manhattan,-73.987228,40.757221,-73.983902,40.740875,0
Manhattan,-74.004295,40.719517,-73.819092,40.717232,0
Manhattan,-73.980179,40.730381,-73.993073,40.722828,0
Manhattan,-73.992851,40.748707,-73.99118,40.745037,0
Brooklyn,-73.955772,40.714104,-73.98719,40.72504,0
Manhattan,-73.978348,40.724766,-73.986694,40.730476,0
Manhattan,-74.00425,40.730469,-73.995003,40.734146,0
Manhattan,-73.968529,40.759926,-73.948357,40.778267,0
Manhattan,-73.996727,40.763508,-73.987831,40.747959,0
Manhattan,-73.997307,40.722496,-73.978859,40.759499,0
Manhattan,-73.988625,40.718716,-73.977921,40.729408,0
Manhattan,-73.994591,40.724693,-73.946251,40.715538,0
Manhattan,-74.001518,40.730846,-73.959892,40.644146,0
Manhattan,-73.971336,40.794434,-73.948006,40.788769,0
Queens,-73.807388,40.714478,-74.001778,40.675182,0
Brooklyn,-73.966721,40.632652,-73.966698,40.632687,0
Manhattan,-73.991814,40.735226,-73.960175,40.767826,0
Manhattan,-73.954002,40.770287,-73.954002,40.770287,0
Manhattan,-73.961121,40.764782,-73.984184,40.753567,0
Manhattan,-73.964554,40.807327,-73.970123,40.799587,0
Manhattan,-73.974709,40.787827,-73.966301,40.804821,0
Manhattan,-74.004677,40.747211,-73.989922,40.720348,0
Manhattan,-73.989052,40.758011,-73.999062,40.75996,0
Manhattan,-74.006737,40.744076,-73.99501,40.757797,0
Manhattan,-73.977852,40.734066,-73.978699,40.74514,0
Manhattan,-73.972496,40.754166,-73.925407,40.738186,0
Brooklyn,-73.936096,40.697475,-73.979027,40.766956,0
Manhattan,-73.959534,40.762669,-73.872818,40.774448,0
Manhattan,-73.985886,40.763,-73.990784,40.750755,0
Manhattan,-73.992844,40.719818,-73.909233,40.682137,0
Manhattan,-73.971733,40.78693,-73.994675,40.750381,0
Manhattan,-73.984573,40.760826,-73.992119,40.749603,0
Queens,-73.945305,40.752361,-73.991455,40.727055,0
Manhattan,-73.974876,40.753117,-73.919708,40.813393,0
Manhattan,-73.94722,40.779556,-73.949921,40.797241,0
Manhattan,-73.968727,40.799057,-73.990746,40.751122,0
Manhattan,-73.959023,40.799469,-73.974525,40.761078,0
Manhattan,-73.969849,40.784771,-73.988373,40.743053,0
Manhattan,-73.998772,40.713688,-73.997513,40.746635,0
Manhattan,-73.99958,40.738667,-74.005508,40.727821,0
Manhattan,-74.001633,40.737625,-74.005676,40.737614,0
Queens,-73.834511,40.703968,-73.834511,40.703968,0
Manhattan,-73.952957,40.791698,-73.790092,40.643532,0
Manhattan,-73.977531,40.730038,-74.014412,40.713802,0
Manhattan,-73.984009,40.75816,-73.990883,40.750607,0
Manhattan,-73.958557,40.763943,-73.937653,40.792946,0
Manhattan,-73.985123,40.742096,-73.961395,40.600658,0
Manhattan,-73.993477,40.733234,-73.987869,40.728756,0
Manhattan,-73.978355,40.766586,-73.980583,40.755508,0
Manhattan,-73.976952,40.743473,-73.974815,40.75069,0
Manhattan,-73.96183,40.771214,-73.957222,40.780159,0
Manhattan,-73.990257,40.731781,-74.000099,40.74279,0
Manhattan,-73.949898,40.772476,-73.950569,40.771275,0
Manhattan,-73.993835,40.761864,-73.959877,40.767696,0
Manhattan,-74.007362,40.740093,-73.978683,40.720078,0
Manhattan,-74.006134,40.743847,-73.990776,40.756828,0
Manhattan,-73.982491,40.731285,-73.991631,40.764717,0
Manhattan,-73.99855,40.741112,-73.969833,40.806648,0
Manhattan,-73.982109,40.746078,-73.982109,40.746078,0
Manhattan,-73.982887,40.749371,-73.988678,40.757828,0
Manhattan,-73.96788,40.757175,-73.947037,40.763828,0
Manhattan,-73.989189,40.768169,-73.944946,40.77903,0
Manhattan,-73.978989,40.76199,-73.991425,40.749725,0
Manhattan,-73.982521,40.740742,-73.988358,40.727604,0
Manhattan,-74.013321,40.716515,-73.979164,40.787346,0
Manhattan,-73.988884,40.748779,-73.982361,40.757332,0
Manhattan,-73.966431,40.767467,-73.972023,40.760242,0
Manhattan,-73.949867,40.781372,-73.928963,40.744205,0
Queens,-73.780006,40.647221,-73.950562,40.785816,0
Queens,-73.782639,40.644695,-73.969627,40.758266,0
Manhattan,-73.995377,40.743977,-73.981033,40.780872,0
Manhattan,-73.992706,40.745121,-73.939476,40.847851,0
Manhattan,-74.002533,40.733669,-73.954247,40.663677,0
Brooklyn,-73.965965,40.712936,-73.943428,40.78495,0
Manhattan,-73.989716,40.734371,-73.937553,40.691502,0
Manhattan,-74.001556,40.727474,-73.983055,40.737904,0
Manhattan,-73.993095,40.741161,-73.902504,40.773758,0
Manhattan,-74.006706,40.743465,-73.995186,40.744827,0
Manhattan,-73.959358,40.763401,-73.949074,40.776749,0
Manhattan,-74.00647,40.744602,-73.99276,40.758537,0
Manhattan,-73.986992,40.722588,-73.993149,40.727928,0
Manhattan,-74.00206,40.727921,-73.944069,40.712841,0
Manhattan,-73.980736,40.730606,-73.948265,40.701176,0
Bronx,-73.93,40.828701,-73.951263,40.810276,0
Manhattan,-73.969162,40.754204,-73.954033,40.770546,0
Manhattan,-74.008453,40.712643,-73.954102,40.770386,0
Manhattan,-74.009247,40.717274,-74.00592,40.711708,0
Manhattan,-73.988503,40.778862,-73.982254,40.773567,0
Manhattan,-74.007133,40.7439,-73.991959,40.7551,0
Manhattan,-73.987404,40.733353,-73.955673,40.719696,0
Manhattan,-73.982246,40.770699,-73.990387,40.751072,0
Brooklyn,-73.996346,40.686127,-73.980873,40.775322,0
Manhattan,-73.985023,40.778996,-73.978958,40.785053,0
Manhattan,-73.982162,40.764053,-73.998329,40.764927,0
Manhattan,-73.981636,40.779621,-73.983192,40.762226,0
Manhattan,-73.991158,40.749249,-73.999207,40.734051,0
Manhattan,-73.948723,40.773548,-73.952805,40.789207,0
Manhattan,-73.96106,40.813553,-73.979851,40.784142,0
Manhattan,-73.978935,40.762466,-74.001244,40.756386,0
Manhattan,-73.977501,40.746674,-73.861198,40.767738,0
Manhattan,-73.982475,40.77235,-73.994484,40.75275,0
Manhattan,-73.965424,40.795624,-73.962601,40.7995,0
Manhattan,-73.983635,40.756748,-73.981102,40.75642,0
Manhattan,-73.971855,40.76041,-73.978355,40.772957,0
Manhattan,-74.010475,40.71413,-74.042717,40.721169,0
Bronx,-73.915733,40.835251,-73.915733,40.835251,0
Manhattan,-73.959694,40.773773,-73.966377,40.764633,0
